row,category,price_name,query,sku,url,status,score,matched_title,second_score,second_title
401,ПНЕВМОКРАН ГОЛКОВИЙ ПЛАСТИКОВИЙ,"Різьба 1/4"" - 10мм","ПНЕВМОКРАН ГОЛКОВИЙ ПЛАСТИКОВИЙ Різьба 1/4"" - 10мм",10841021,https://hmel-master.com/ua/p2880999246-kran-vriznij-zlivnij.html,Не точно,0.5647,"Кран врізний зливний, різьблення 1/4",0.54,Циліндр вимірювальний пластиковий з носиком 100 мл
402,ТРІЙНИК ПЛАСТИКОВИЙ,10мм,ТРІЙНИК ПЛАСТИКОВИЙ 10мм,MAG1058,https://hmel-master.com/ua/p1132644949-trijnik-podibnij-10mm.html,Не точно,0.7234,"Трійник Y-подібний, 10мм",0.5405,Циліндр вимірювальний пластиковий з носиком 100 мл
403,ТРУБКА СИЛІКОНОВА 1М,"7,5*10мм","ТРУБКА СИЛІКОНОВА 1М 7,5*10мм",MAG1071,https://hmel-master.com/ua/p1134476851-silikonovij-shlang-7510mm.html,Не точно,0.5938,"Силіконовий шланг (7,5*10мм), прозорий",0.5246,Силіконовий шланг (трубка) (16*21мм)
404,ТРУБКА СИЛІКОНОВА 1М,16*21мм,ТРУБКА СИЛІКОНОВА 1М 16*21мм,MAG1071-1,https://hmel-master.com/ua/p2851232399-silikonovij-shlang-trubka.html,Не точно,0.6333,Силіконовий шланг (трубка) (16*21мм),0.4776,Воронка (лійка) металева з фільтром 110мм
405,САНТЕХКОМПЛЕКТ,"Швидкозйоми 2шт
Голкові крани пластикові 2шт
Трійники 2шт
Шланг поліуретановий 4м
Шланг силіконовий 1шт","Швидкозйоми 2шт
Голкові крани пластикові 2шт
Трійники 2шт
Шланг поліуретановий 4м
Шланг силіконовий 1шт",MAG1057,https://hmel-master.com/ua/p1132613649-poliuretanovij-shlang-7510mm.html,Не точно,0.3546,"Поліуретановий шланг (7,5*10мм), прозорий",0.3259,Чохол шкіряний на 12 шт. шампурів
406,ДІВЕРТОР,"Діаметр ""ялинки"" 8мм,
під шланг з внутрішнім діаметром 7мм","Діаметр ""ялинки"" 8мм,
під шланг з внутрішнім діаметром 7мм",35566903,https://hmel-master.com/ua/p1697745579-midna-tarilka-diametrom.html,Не точно,0.4706,Мідна тарілка діаметром 60мм,0.4706,Мідна тарілка діаметром 80мм
407,КРАН ГОЛКОВИЙ НЕРЖАВІЮЧИЙ,"1/4""-1/4""","КРАН ГОЛКОВИЙ НЕРЖАВІЮЧИЙ 1/4""-1/4""",MAG1061,https://hmel-master.com/ua/p1132658729-golkovij-kran-nerzhavijka.html,Не точно,0.5763,Голковий кран (нержавійка),0.5571,"Кран врізний зливний, різьблення 1/4"
408,ПНЕВМОКРАН ГОЛКОВИЙ НЕРЖАВІЮЧИЙ,"Різьба 1/4"" - 10мм","ПНЕВМОКРАН ГОЛКОВИЙ НЕРЖАВІЮЧИЙ Різьба 1/4"" - 10мм",20815894/MAG1063,https://hmel-master.com/ua/p1767256114-pnevmokran-nerzhavijka.html,Не точно,0.5634,Пневмокран (нержавійка),0.5176,"Кран врізний зливний, різьблення 1/4"
409,"КРАН ШАРОВИЙ НЕРЖАВІЙКА
(МАМА-МАМА)","1/2""","КРАН ШАРОВИЙ НЕРЖАВІЙКА
(МАМА-МАМА) 1/2""",25л,https://hmel-master.com/ua/p2930754426-25l-kryshka-nerzhavejka.html,Не точно,0.5882,"25л Кришка нержавійка кламп 2""",0.5484,"60л Кришка нержавійка 2"""
410,"КРАН ШАРОВИЙ НЕРЖАВІЙКА
(МАМА-МАМА)","3/4""","КРАН ШАРОВИЙ НЕРЖАВІЙКА
(МАМА-МАМА) 3/4""",MAG1002-150,https://hmel-master.com/ua/p1833681715-rpn-nerzhavijka-150sm.html,Не точно,0.5172,РПН нержавійка 150см,0.5085,Пневмокран (нержавійка)
411,КРАН ДИСКОВИЙ МЕТЕЛИК,"2""","КРАН ДИСКОВИЙ МЕТЕЛИК 2""",62500863,https://hmel-master.com/ua/p2566545793-zatvor-diskovij-pid.html,Не точно,0.8662,"Затвор дисковий під кламп 2"", кран метелик",0.5417,"2"" Кран триходовий Т-тип"
412,КРАН ТРИХОДОВИЙ,"2""","КРАН ТРИХОДОВИЙ 2""",43186746,https://hmel-master.com/ua/p2856773718-kran-trihodovij-tip.html,Не точно,0.9286,"2"" Кран триходовий Т-тип",0.6167,"1/2"" Кран кульовий"
413,КРАН КЛАМПОВИЙ НЕРЖАВІЙКА,"1,5""","КРАН КЛАМПОВИЙ НЕРЖАВІЙКА 1,5""",37928030,https://hmel-master.com/ua/p2079375677-kulovij-kran-klampovij.html,Не точно,0.7029,"1,5"" Кульовий кран кламповий 38мм",0.64,РПН нержавійка 150см
415,"РПН
ТОВЩИНА ПРОВОЛОКИ 0,2мм
(продаж кратно 1м)",Нержавійка,"РПН
ТОВЩИНА ПРОВОЛОКИ 0,2мм
(продаж кратно 1м) Нержавійка",MAG1160,https://hmel-master.com/ua/p1383824440-5sht-rpn-20sm.html,Не точно,0.495,"5шт РПН по 20см (для царги 0,5м/38мм), нержавійка",0.495,"5шт РПН по 40см (для царги 0,5м/51мм), нержавійка"
416,"РПН
ТОВЩИНА ПРОВОЛОКИ 0,2мм
(продаж кратно 1м)",Мідь,"РПН
ТОВЩИНА ПРОВОЛОКИ 0,2мм
(продаж кратно 1м) Мідь",MAG1050,https://hmel-master.com/ua/p1126185255-spn-granna-nerzhavijka.html,Не точно,0.3871,"СПН 3-х гранна нержавійка 3,5х3,5мм (100 грам)",0.3789,"5шт РПН по 20см (для царги 0,5м/38мм), нержавійка"
417,"СПН НЕРЖАВІЙКА
3-х гранна
(ціна за 100 грам)","3,5мм на 3,5мм (легке травлення)","3,5мм на 3,5мм (легке травлення)",MAG3458,https://hmel-master.com/ua/p2790778547-spn-granna-mid.html,Не точно,0.3902,"СПН 7-ми гранна мідь не травлена 5,6х5,6 мм (100 грам)",0.375,"3"" Скляна ""флейта"" Вавілон Кристал"
418,"СПН МІДЬ
3-х гранна
(ціна за 100 грам)","3,5мм*3,5мм","СПН МІДЬ
3-х гранна
(ціна за 100 грам) 3,5мм*3,5мм",MAG1049,https://hmel-master.com/ua/p1126185227-spn-granna-mid.html,Не точно,0.7414,"СПН 3-х гранна мідь 3,5х3,5мм (100 грам)",0.6661,"СПН 3-х гранна нержавійка 3,5х3,5мм (100 грам)"
419,"СПН НЕРЖАВІЙКА
7-ми гранна
(ціна за 100 грам)","3,8мм*3,8мм","СПН НЕРЖАВІЙКА
7-ми гранна
(ціна за 100 грам) 3,8мм*3,8мм",MAG3456,https://hmel-master.com/ua/p2790778545-spn-granna-nerzhavijka.html,Не точно,0.6631,"СПН 7-ми гранна нержавійка не травлена 3,8х3,8 мм (100 грам)",0.5994,"СПН 7-ми гранна нержавійка не травлена 4,6х4,6 мм (100 грам)"
420,"СПН НЕРЖАВІЙКА
7-ми гранна
(ціна за 100 грам)","4,6мм*4,6мм","СПН НЕРЖАВІЙКА
7-ми гранна
(ціна за 100 грам) 4,6мм*4,6мм",MAG3457,https://hmel-master.com/ua/p2790778546-spn-granna-nerzhavijka.html,Не точно,0.6631,"СПН 7-ми гранна нержавійка не травлена 4,6х4,6 мм (100 грам)",0.5994,"СПН 7-ми гранна нержавійка не травлена 3,8х3,8 мм (100 грам)"
421,"СПН МІДЬ
7-ми гранна
(ціна за 100 грам)","5,6мм*5,6мм","СПН МІДЬ
7-ми гранна
(ціна за 100 грам) 5,6мм*5,6мм",MAG3458,https://hmel-master.com/ua/p2790778547-spn-granna-mid.html,Не точно,0.6814,"СПН 7-ми гранна мідь не травлена 5,6х5,6 мм (100 грам)",0.5517,"СПН 3-х гранна мідь 3,5х3,5мм (100 грам)"
447,Набір для барбекю в шкіряному чохлі Hunter,"Колір Зелений, Чорний, Коричневий, Коньячний","Колір Зелений, Чорний, Коричневий, Коньячний",sok-3,https://hmel-master.com/ua/p2316320194-ekstraktor-soksleta-povnij.html,Не точно,0.4051,"2"" Екстрактор Сокслета (повний комплект)",0.4051,"3"" Екстрактор Сокслета (повний комплект)"
